cell_id,x1,y1,x2,y2,if_plate_id,position,sample,atlas_name,antibody,ensembl_ids,gene_names,locations,Gene,is_multi_localized,Reliability (IF),s3_path
6.0,209.0,124.0,815.0,900.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/6_cell_image.png
7.0,146.0,252.0,878.0,772.0,630,H2,1,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/1/7_cell_image.png
4.0,167.0,181.0,857.0,843.0,630,H2,1,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/1/4_cell_image.png
8.0,263.0,170.0,761.0,854.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/8_cell_image.png
4.0,236.0,238.0,788.0,786.0,630,H2,2,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/2/4_cell_image.png
2.0,322.0,208.0,702.0,816.0,630,H2,1,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/1/2_cell_image.png
5.0,209.0,129.0,815.0,895.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/5_cell_image.png
1.0,166.0,-4.0,858.0,1028.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/1_cell_image.png
9.0,174.0,79.0,850.0,945.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/9_cell_image.png
2.0,123.0,137.0,901.0,887.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/2_cell_image.png
8.0,251.0,264.0,773.0,760.0,630,H2,2,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/2/8_cell_image.png
1.0,233.0,110.0,791.0,914.0,624,H2,1,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/1/1_cell_image.png
5.0,111.0,115.0,913.0,909.0,624,H2,1,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/1/5_cell_image.png
10.0,143.0,216.0,881.0,808.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/10_cell_image.png
2.0,316.0,145.0,708.0,879.0,630,H2,2,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/2/2_cell_image.png
6.0,178.0,219.0,846.0,805.0,624,H2,1,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/1/6_cell_image.png
4.0,160.0,186.0,864.0,838.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/4_cell_image.png
2.0,97.0,5.0,927.0,1019.0,624,H2,1,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/1/2_cell_image.png
3.0,91.0,163.0,933.0,861.0,624,H2,1,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/1/3_cell_image.png
7.0,235.0,259.0,789.0,765.0,630,H2,2,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/2/7_cell_image.png
4.0,191.0,36.0,833.0,988.0,624,H2,1,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/1/4_cell_image.png
5.0,214.0,195.0,810.0,829.0,630,H2,2,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/2/5_cell_image.png
6.0,-16.0,228.0,1040.0,796.0,630,H2,1,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/1/6_cell_image.png
6.0,137.0,-300.0,887.0,1324.0,630,H2,2,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/2/6_cell_image.png
3.0,159.0,174.0,865.0,850.0,624,H2,2,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/2/3_cell_image.png
5.0,118.0,176.0,906.0,848.0,630,H2,1,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/1/5_cell_image.png
1.0,111.0,330.0,913.0,694.0,630,H2,1,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/1/1_cell_image.png
8.0,203.0,262.0,821.0,762.0,630,H2,1,U2OS,CAB005044,ENSG00000167641,PPP1R14A,Nucleoplasm,PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/H2/1/8_cell_image.png
7.0,220.0,139.0,804.0,885.0,624,H2,1,A-431,CAB005044,ENSG00000167641,PPP1R14A,"Nuclear bodies,Nucleoplasm",PPP1R14A,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/H2/1/7_cell_image.png
5.0,251.0,329.0,773.0,695.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/5_cell_image.png
7.0,176.0,200.0,848.0,824.0,639,F3,1,A-431,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/639/F3/1/7_cell_image.png
11.0,361.0,244.0,663.0,780.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/11_cell_image.png
1.0,311.0,138.0,713.0,886.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/1_cell_image.png
2.0,131.0,293.0,893.0,731.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/2_cell_image.png
5.0,136.0,268.0,888.0,756.0,639,F3,1,A-431,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/639/F3/1/5_cell_image.png
9.0,208.0,205.0,816.0,819.0,634,F3,7,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/7/9_cell_image.png
13.0,346.0,324.0,678.0,700.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/13_cell_image.png
5.0,291.0,322.0,733.0,702.0,639,F3,2,A-431,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/639/F3/2/5_cell_image.png
8.0,147.0,-47.0,877.0,1071.0,639,F3,1,A-431,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/639/F3/1/8_cell_image.png
1.0,331.0,292.0,693.0,732.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/1_cell_image.png
9.0,266.0,262.0,758.0,762.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/9_cell_image.png
2.0,143.0,39.0,881.0,985.0,635,F3,6,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/6/2_cell_image.png
19.0,357.0,346.0,667.0,678.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/19_cell_image.png
10.0,176.0,277.0,848.0,747.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/10_cell_image.png
3.0,134.0,335.0,890.0,689.0,634,F3,7,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/7/3_cell_image.png
6.0,391.0,429.0,633.0,595.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/6_cell_image.png
14.0,273.0,317.0,751.0,707.0,634,F3,7,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/7/14_cell_image.png
9.0,241.0,242.0,783.0,782.0,635,F3,6,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/6/9_cell_image.png
2.0,321.0,164.0,703.0,860.0,639,F3,2,A-431,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/639/F3/2/2_cell_image.png
6.0,276.0,215.0,748.0,809.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/6_cell_image.png
7.0,258.0,116.0,766.0,908.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/7_cell_image.png
17.0,372.0,344.0,652.0,680.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/17_cell_image.png
11.0,94.0,189.0,930.0,835.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/11_cell_image.png
12.0,84.0,147.0,940.0,877.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/12_cell_image.png
11.0,82.0,265.0,942.0,759.0,634,F3,7,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/7/11_cell_image.png
8.0,339.0,288.0,685.0,736.0,634,F3,3,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/3/8_cell_image.png
2.0,141.0,-52.0,883.0,1076.0,639,F3,1,A-431,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/639/F3/1/2_cell_image.png
14.0,397.0,148.0,627.0,876.0,635,F3,3,U2OS,CAB005072,ENSG00000106546,AHR,Cytosol,AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/635/F3/3/14_cell_image.png
12.0,300.0,328.0,724.0,696.0,634,F3,7,U-251MG,CAB005072,ENSG00000106546,AHR,"Cytosol,Nucleoplasm",AHR,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/634/F3/7/12_cell_image.png
9.0,300.0,397.0,724.0,627.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/9_cell_image.png
1.0,361.0,226.0,663.0,798.0,634,G10,1,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/1/1_cell_image.png
4.0,261.0,19.0,763.0,1005.0,635,G10,2,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/2/4_cell_image.png
5.0,75.0,192.0,949.0,832.0,634,G10,1,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/1/5_cell_image.png
1.0,229.0,202.0,795.0,822.0,639,G10,2,A-431,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/639/G10/2/1_cell_image.png
5.0,162.0,317.0,862.0,707.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/5_cell_image.png
11.0,223.0,336.0,801.0,688.0,634,G10,1,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/1/11_cell_image.png
20.0,350.0,66.0,674.0,958.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/20_cell_image.png
1.0,163.0,124.0,861.0,900.0,635,G10,2,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/2/1_cell_image.png
13.0,440.0,437.0,584.0,587.0,634,G10,1,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/1/13_cell_image.png
18.0,474.0,451.0,550.0,573.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/18_cell_image.png
10.0,136.0,159.0,888.0,865.0,634,G10,1,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/1/10_cell_image.png
7.0,137.0,86.0,887.0,938.0,639,G10,2,A-431,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/639/G10/2/7_cell_image.png
6.0,281.0,198.0,743.0,826.0,634,G10,1,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/1/6_cell_image.png
8.0,306.0,136.0,718.0,888.0,635,G10,2,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/2/8_cell_image.png
17.0,338.0,194.0,686.0,830.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/17_cell_image.png
5.0,231.0,208.0,793.0,816.0,639,G10,2,A-431,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/639/G10/2/5_cell_image.png
2.0,187.0,337.0,837.0,687.0,635,G10,1,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/1/2_cell_image.png
4.0,-32.0,62.0,1056.0,962.0,639,G10,2,A-431,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/639/G10/2/4_cell_image.png
9.0,226.0,273.0,798.0,751.0,635,G10,1,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/1/9_cell_image.png
3.0,260.0,149.0,764.0,875.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/3_cell_image.png
1.0,301.0,136.0,723.0,888.0,635,G10,1,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/1/1_cell_image.png
11.0,171.0,30.0,853.0,994.0,635,G10,1,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/1/11_cell_image.png
15.0,331.0,371.0,693.0,653.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/15_cell_image.png
8.0,363.0,301.0,661.0,723.0,634,G10,1,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/1/8_cell_image.png
9.0,303.0,-128.0,721.0,1152.0,635,G10,2,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/2/9_cell_image.png
5.0,155.0,227.0,869.0,797.0,635,G10,2,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/2/5_cell_image.png
12.0,277.0,73.0,747.0,951.0,635,G10,1,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/1/12_cell_image.png
2.0,201.0,161.0,823.0,863.0,635,G10,2,U2OS,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/635/G10/2/2_cell_image.png
6.0,344.0,341.0,680.0,683.0,634,G10,3,U-251MG,CAB005223,ENSG00000092199,HNRNPC,Nucleoplasm,HNRNPC,0,Enhanced,s3://czi-subcell-public/hpa-processed/cell_crops/634/G10/3/6_cell_image.png
5.0,-35.0,110.0,1059.0,914.0,624,C2,1,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/1/5_cell_image.png
3.0,193.0,239.0,831.0,785.0,630,C2,2,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/2/3_cell_image.png
1.0,347.0,104.0,677.0,920.0,628,C2,1,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/1/1_cell_image.png
1.0,67.0,55.0,957.0,969.0,624,C2,1,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/1/1_cell_image.png
11.0,199.0,278.0,825.0,746.0,628,C2,1,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/1/11_cell_image.png
12.0,213.0,220.0,811.0,804.0,630,C2,2,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/2/12_cell_image.png
3.0,186.0,166.0,838.0,858.0,624,C2,2,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/2/3_cell_image.png
5.0,174.0,278.0,850.0,746.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/5_cell_image.png
5.0,197.0,323.0,827.0,701.0,624,C2,2,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/2/5_cell_image.png
10.0,274.0,243.0,750.0,781.0,630,C2,1,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/1/10_cell_image.png
5.0,132.0,221.0,892.0,803.0,630,C2,2,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/2/5_cell_image.png
2.0,271.0,206.0,753.0,818.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/2_cell_image.png
2.0,144.0,35.0,880.0,989.0,624,C2,2,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/2/2_cell_image.png
16.0,421.0,349.0,603.0,675.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/16_cell_image.png
6.0,-3.0,333.0,1027.0,691.0,624,C2,1,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/1/6_cell_image.png
5.0,330.0,287.0,694.0,737.0,628,C2,1,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/1/5_cell_image.png
12.0,131.0,114.0,893.0,910.0,630,C2,1,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/1/12_cell_image.png
5.0,136.0,153.0,888.0,871.0,630,C2,1,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/1/5_cell_image.png
4.0,294.0,298.0,730.0,726.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/4_cell_image.png
10.0,200.0,235.0,824.0,789.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/10_cell_image.png
10.0,99.0,307.0,925.0,717.0,630,C2,2,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/2/10_cell_image.png
9.0,242.0,123.0,782.0,901.0,624,C2,2,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/2/9_cell_image.png
6.0,210.0,333.0,814.0,691.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/6_cell_image.png
15.0,303.0,203.0,721.0,821.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/15_cell_image.png
1.0,378.0,176.0,646.0,848.0,630,C2,2,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/2/1_cell_image.png
8.0,199.0,42.0,825.0,982.0,624,C2,1,A-431,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/624/C2/1/8_cell_image.png
11.0,394.0,220.0,630.0,804.0,630,C2,1,U2OS,CAB005583,ENSG00000171720,HDAC3,,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/630/C2/1/11_cell_image.png
13.0,314.0,245.0,710.0,779.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/13_cell_image.png
1.0,353.0,235.0,671.0,789.0,628,C2,2,U-251MG,CAB005583,ENSG00000171720,HDAC3,Nucleoplasm,HDAC3,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/628/C2/2/1_cell_image.png
