Unnamed: 0,cell_id,x1,y1,x2,y2,if_plate_id,position,sample,atlas_name,antibody,ensembl_ids,gene_names,locations,Gene,is_multi_localized,Reliability (IF),s3_folder_prefix
22226,4.0,328.0,273.0,696.0,751.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22227,5.0,332.0,242.0,692.0,782.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22228,6.0,324.0,291.0,700.0,733.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22229,7.0,274.0,234.0,750.0,790.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22230,8.0,297.0,322.0,727.0,702.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22231,9.0,426.0,409.0,598.0,615.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22232,10.0,-26.0,289.0,1050.0,735.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22233,11.0,286.0,292.0,738.0,732.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22234,12.0,366.0,364.0,658.0,660.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22235,13.0,301.0,291.0,723.0,733.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22236,14.0,390.0,418.0,634.0,606.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
22237,15.0,328.0,287.0,696.0,737.0,1033,A4,1,PC-3,HPA027127,ENSG00000116922,C1orf109,"Cytosol,Nucleoplasm",C1orf109,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1033/
23599,1.0,164.0,110.0,860.0,914.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23600,2.0,305.0,354.0,719.0,670.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23601,3.0,291.0,243.0,733.0,781.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23602,4.0,299.0,211.0,725.0,813.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23603,5.0,309.0,163.0,715.0,861.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23604,6.0,377.0,305.0,647.0,719.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23605,7.0,-62.0,-23.0,1086.0,1047.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23606,8.0,387.0,296.0,637.0,728.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23607,9.0,326.0,308.0,698.0,716.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23608,10.0,360.0,373.0,664.0,651.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23609,11.0,271.0,185.0,753.0,839.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23610,12.0,247.0,268.0,777.0,756.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23611,13.0,230.0,322.0,794.0,702.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23612,14.0,332.0,363.0,692.0,661.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
23613,15.0,347.0,243.0,677.0,781.0,1035,D11,2,HEK293,HPA056814,ENSG00000160799,CCDC12,Nucleoplasm,CCDC12,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1035/
24795,1.0,351.0,320.0,673.0,704.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24796,2.0,350.0,261.0,674.0,763.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24797,3.0,376.0,367.0,648.0,657.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24798,4.0,397.0,339.0,627.0,685.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24799,5.0,446.0,466.0,578.0,558.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24800,6.0,127.0,102.0,897.0,922.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24801,7.0,329.0,303.0,695.0,721.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24802,8.0,262.0,143.0,762.0,881.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24803,9.0,379.0,259.0,645.0,765.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24804,10.0,291.0,333.0,733.0,691.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24805,11.0,311.0,26.0,713.0,998.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24806,12.0,455.0,451.0,569.0,573.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24807,13.0,255.0,267.0,769.0,757.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24808,14.0,271.0,360.0,753.0,664.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
24809,15.0,269.0,241.0,755.0,783.0,1036,E2,1,HEK293,HPA055390,ENSG00000152454,ZNF256,Nucleoplasm,ZNF256,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1036/
32088,1.0,157.0,280.0,867.0,744.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32089,2.0,27.0,-128.0,997.0,1152.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32090,3.0,9.0,52.0,1015.0,972.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32091,4.0,24.0,142.0,1000.0,882.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32092,5.0,146.0,229.0,878.0,795.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32093,6.0,-180.0,-139.0,1204.0,1163.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32094,7.0,168.0,177.0,856.0,847.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32095,8.0,182.0,37.0,842.0,987.0,1045,B9,2,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32096,1.0,240.0,42.0,784.0,982.0,1045,B9,4,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32097,2.0,77.0,-70.0,947.0,1094.0,1045,B9,4,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32098,3.0,206.0,165.0,818.0,859.0,1045,B9,4,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32099,4.0,34.0,190.0,990.0,834.0,1045,B9,4,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32100,5.0,211.0,117.0,813.0,907.0,1045,B9,4,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32101,6.0,6.0,177.0,1018.0,847.0,1045,B9,4,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
32102,7.0,103.0,153.0,921.0,871.0,1045,B9,4,HeLa,HPA059412,ENSG00000139718,SETD1B,Nucleoplasm,SETD1B,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1045/
34057,1.0,349.0,310.0,675.0,714.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34058,2.0,360.0,340.0,664.0,684.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34059,3.0,382.0,382.0,642.0,642.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34060,4.0,166.0,244.0,858.0,780.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34061,5.0,294.0,250.0,730.0,774.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34062,6.0,372.0,312.0,652.0,712.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34063,7.0,133.0,188.0,891.0,836.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34064,8.0,279.0,263.0,745.0,761.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34065,9.0,386.0,364.0,638.0,660.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34066,10.0,365.0,292.0,659.0,732.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34067,11.0,345.0,184.0,679.0,840.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34068,12.0,429.0,378.0,595.0,646.0,105,B2,1,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34069,1.0,395.0,316.0,629.0,708.0,105,B2,2,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34070,2.0,145.0,220.0,879.0,804.0,105,B2,2,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
34071,3.0,354.0,364.0,670.0,660.0,105,B2,2,U-251MG,HPA013753,ENSG00000181016,LSMEM1,Cytosol,LSMEM1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/105/
37818,1.0,221.0,216.0,803.0,808.0,1060,H1,1,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37819,2.0,-29.0,147.0,1053.0,877.0,1060,H1,1,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37820,3.0,296.0,184.0,728.0,840.0,1060,H1,1,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37821,4.0,224.0,304.0,800.0,720.0,1060,H1,1,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37822,5.0,200.0,246.0,824.0,778.0,1060,H1,1,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37823,6.0,100.0,184.0,924.0,840.0,1060,H1,1,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37824,7.0,282.0,-182.0,742.0,1206.0,1060,H1,1,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37825,1.0,246.0,268.0,778.0,756.0,1060,H1,3,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37826,2.0,336.0,188.0,688.0,836.0,1060,H1,3,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37827,3.0,151.0,301.0,873.0,723.0,1060,H1,3,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37828,4.0,284.0,120.0,740.0,904.0,1060,H1,3,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37829,5.0,-75.0,350.0,1099.0,674.0,1060,H1,3,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37830,6.0,168.0,198.0,856.0,826.0,1060,H1,3,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
37831,7.0,274.0,32.0,750.0,992.0,1060,H1,3,HeLa,HPA056958,ENSG00000170577,SIX2,"Nuclear membrane,Nucleoplasm",SIX2,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1060/
41280,1.0,343.0,296.0,681.0,728.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41281,2.0,364.0,362.0,660.0,662.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41282,3.0,334.0,368.0,690.0,656.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41283,4.0,286.0,338.0,738.0,686.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41284,5.0,314.0,340.0,710.0,684.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41285,6.0,326.0,374.0,698.0,650.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41286,7.0,304.0,312.0,720.0,712.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41287,8.0,362.0,348.0,662.0,676.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41288,9.0,354.0,326.0,670.0,698.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41289,10.0,381.0,356.0,643.0,668.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41290,11.0,359.0,306.0,665.0,718.0,108,G10,1,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41291,1.0,362.0,330.0,662.0,694.0,108,G10,2,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41292,2.0,334.0,302.0,690.0,722.0,108,G10,2,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41293,3.0,289.0,362.0,735.0,662.0,108,G10,2,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41294,4.0,304.0,240.0,720.0,784.0,108,G10,2,A-431,HPA011004,ENSG00000163867,ZMYM6,"Cytosol,Nucleoplasm",ZMYM6,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/108/
41756,1.0,267.0,236.0,757.0,788.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41757,2.0,308.0,358.0,716.0,666.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41758,3.0,306.0,283.0,718.0,741.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41759,4.0,299.0,233.0,725.0,791.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41760,5.0,269.0,334.0,755.0,690.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41761,6.0,310.0,287.0,714.0,737.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41762,7.0,200.0,211.0,824.0,813.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41763,8.0,287.0,264.0,737.0,760.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41764,9.0,210.0,295.0,814.0,729.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41765,10.0,238.0,331.0,786.0,693.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41766,11.0,263.0,240.0,761.0,784.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41767,12.0,293.0,322.0,731.0,702.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41768,13.0,162.0,268.0,862.0,756.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41769,14.0,316.0,365.0,708.0,659.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
41770,15.0,205.0,351.0,819.0,673.0,1080,B5,1,MCF-7,HPA061516,ENSG00000160703,NLRX1,"Mitochondria,Plasma membrane",NLRX1,1,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42856,1.0,405.0,387.0,619.0,637.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42857,2.0,364.0,253.0,660.0,771.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42858,3.0,328.0,317.0,696.0,707.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42859,4.0,332.0,314.0,692.0,710.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42860,5.0,282.0,304.0,742.0,720.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42861,6.0,371.0,290.0,653.0,734.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42862,7.0,403.0,379.0,621.0,645.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42863,8.0,219.0,327.0,805.0,697.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42864,9.0,214.0,186.0,810.0,838.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
42865,10.0,265.0,299.0,759.0,725.0,1080,F7,1,MCF-7,HPA061664,ENSG00000165678,GHITM,Mitochondria,GHITM,0,Supported,s3://czi-subcell-public/hpa-processed/cell_crops/1080/
